dmel_cre_id	species	alignment_status	target_chrom	target_start0	target_end0	lifted_length	best_peak_id	best_overlap_bp	best_overlap_fraction_lifted	best_overlap_fraction_peak	positional_peak	same_fbgn_peak_anywhere	same_fbgn_peak_local	local_same_fbgn_peak_id	local_same_fbgn	best_local_same_fbgn_distance_bp	shared_fbgn_with_best_peak	dmel_target_fbgn	gene_support_at_best_peak	class
DMEL_CRE_00249	d_arizonae	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0031836|FBgn0031837	NA	uncertain
DMEL_CRE_00249	d_bipectinata	mapped	NW_025063922.1	3912909	3913461	552	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0031836|FBgn0031837	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00249	d_buzzatii	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0031836|FBgn0031837	NA	uncertain
DMEL_CRE_00249	d_ezoana	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0031836|FBgn0031837	NA	uncertain
DMEL_CRE_00249	d_hydei	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0031836|FBgn0031837	NA	uncertain
DMEL_CRE_00249	d_littoralis	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0031836|FBgn0031837	NA	uncertain
DMEL_CRE_00249	d_lutescens	mapped	contig_274	2071796	2072498	702	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0031836|FBgn0031837	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00249	d_mercatorum	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0031836|FBgn0031837	NA	uncertain
DMEL_CRE_00249	d_mojavensis	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0031836|FBgn0031837	NA	uncertain
DMEL_CRE_00249	d_novamexicana	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0031836|FBgn0031837	NA	uncertain
DMEL_CRE_00249	d_repleta	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0031836|FBgn0031837	NA	uncertain
DMEL_CRE_00249	d_serrata	mapped	contig_240	9920593	9921281	688	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0031836|FBgn0031837	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00249	d_simulans	mapped	NC_052520.2	6582818	6583491	673	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0031836|FBgn0031837	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00250	dazt	mapped	VCKU01000088.1	7007835	7008610	775	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0031883|FBgn0262872	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00250	dbif	mapped	CM019042.1	43326303	43327102	799	NA	0	0.000000	0.000000	no	yes	yes	dbif_PEAK_00136	FBgn0031883	0.0	NA	FBgn0031883|FBgn0262872	no_peak_at_locus	turnover_candidate
DMEL_CRE_00250	dbir	mapped	contig_35	2131011	2131734	723	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0031883|FBgn0262872	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00250	dbun	mapped	contig_72	17087038	17087722	684	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0031883|FBgn0262872	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00250	dequ	mapped	JAECWI010000703.1	9655615	9656474	859	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0031883|FBgn0262872	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00250	dfor	mapped	contig_311	11230477	11231406	929	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0031883|FBgn0262872	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00250	dfun	mapped	OY282425.1	2008682	2009580	898	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0031883|FBgn0262872	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00250	dimm	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0031883|FBgn0262872	NA	uncertain
DMEL_CRE_00250	dkik	mapped	NW_024571435.1	23800855	23801536	681	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0031883|FBgn0262872	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00250	dmir	mapped	NC_046677.1	4846429	4847227	798	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0031883|FBgn0262872	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00250	dnas	mapped	CM042372.1	1107927	1108814	887	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0031883|FBgn0262872	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00250	dobs	mapped	NW_024542766.1	4573979	4574731	752	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0031883|FBgn0262872	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00250	dper	mapped	NW_020825294.1	4503271	4504086	815	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0031883|FBgn0262872	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00250	dpha	mapped	OX596008.2	20182983	20183914	931	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0031883|FBgn0262872	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00250	dpse	mapped	JAJJHU010006320.1	4923660	4924293	633	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0031883|FBgn0262872	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00250	druf	mapped	JAECXS010000096.1	7099123	7099816	693	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0031883|FBgn0262872	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00250	dsub	mapped	NC_048534.1	633975	634736	761	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0031883|FBgn0262872	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00250	dsul	mapped	JAJJHZ010003508.1	1199072	1199930	858	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0031883|FBgn0262872	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00250	dsuz	mapped	NW_023496800.1	8602884	8603547	663	NA	0	0.000000	0.000000	no	yes	yes	dsuz_PEAK_00294	FBgn0262872	0.0	NA	FBgn0031883|FBgn0262872	no_peak_at_locus	turnover_candidate
DMEL_CRE_00250	dtei	mapped	NC_053029.1	12069444	12070102	658	dtei_PEAK_00093	658	1.000000	0.731111	yes	yes	yes	dtei_PEAK_00093	FBgn0262872	0.0	FBgn0031883|FBgn0262872	FBgn0031883|FBgn0262872	shared_fbgn	present
DMEL_CRE_00250	dtro	mapped	JAECWH010000815.1	9003379	9004211	832	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0031883|FBgn0262872	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00250	dvir	mapped	NW_022587571.1	867009	867800	791	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0031883|FBgn0262872	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00250	zdav	mapped	JAEIGL010000006.1	6417693	6418599	906	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0031883|FBgn0262872	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00250	zind	mapped	JAEIHA010000985.1	59580	60517	937	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0031883|FBgn0262872	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00250	ztub	mapped	HRSCAF1232	17462303	17463295	992	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0031883|FBgn0262872	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00250	d_affinis	mapped	contig_92	2703585	2704384	799	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0031883|FBgn0262872	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00250	d_arizonae	mapped	NW_017127683.1	15020694	15021588	894	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0031883|FBgn0262872	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00250	d_bipectinata	mapped	NW_025063922.1	902767	903448	681	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0031883|FBgn0262872	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00250	d_buzzatii	mapped	contig_412	6027399	6028207	808	NA	0	0.000000	0.000000	no	yes	yes	d_buzzatii_PEAK_00094	FBgn0262872	2156.0	NA	FBgn0031883|FBgn0262872	no_peak_at_locus	turnover_candidate
DMEL_CRE_00250	d_ezoana	mapped	contig_5	10744990	10745785	795	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0031883|FBgn0262872	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00250	d_hydei	mapped	NW_022045678.1	3742709	3743576	867	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0031883|FBgn0262872	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00250	d_littoralis	mapped	JAEIGF010000612.1	12049658	12050452	794	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0031883|FBgn0262872	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00250	d_lutescens	mapped	contig_352	827816	828458	642	d_lutescens_PEAK_00434	574	0.894081	0.717500	yes	yes	yes	d_lutescens_PEAK_00298	FBgn0262872	0.0	FBgn0031883|FBgn0262872	FBgn0031883|FBgn0262872	shared_fbgn	present
DMEL_CRE_00250	d_mercatorum	mapped	contig_18	5553030	5553916	886	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0031883|FBgn0262872	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00250	d_mojavensis	mapped	NW_025318858.1	16173620	16174507	887	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0031883|FBgn0262872	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00250	d_novamexicana	mapped	NW_020824819.1	2327052	2327830	778	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0031883|FBgn0262872	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00250	d_repleta	mapped	JAEIGN010000526.1	3980777	3981669	892	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0031883|FBgn0262872	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00250	d_serrata	mapped	contig_245	779199	779893	694	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0031883|FBgn0262872	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00250	d_simulans	mapped	NC_052520.2	6996620	6997280	660	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0031883|FBgn0262872	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00251	dazt	mapped	VCKU01000091.1	842838	843356	518	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0053121|FBgn0085450	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00251	dbif	mapped	CM019042.1	568707	569238	531	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0053121|FBgn0085450	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00251	dbir	mapped	contig_35	4578700	4579220	520	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0053121|FBgn0085450	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00251	dbun	mapped	contig_76	3311954	3312449	495	NA	0	0.000000	0.000000	no	yes	yes	dbun_PEAK_00250	FBgn0085450	0.0	NA	FBgn0053121|FBgn0085450	no_peak_at_locus	turnover_candidate
DMEL_CRE_00251	dequ	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0053121|FBgn0085450	NA	uncertain
DMEL_CRE_00251	dfor	unmapped	NA	NA	NA	NA	NA	0	0	0	no	yes	no	NA	NA	NA	NA	FBgn0053121|FBgn0085450	NA	uncertain
DMEL_CRE_00251	dfun	mapped	OY282425.1	19191186	19191587	401	NA	0	0.000000	0.000000	no	yes	yes	dfun_PEAK_00109	FBgn0085450	0.0	NA	FBgn0053121|FBgn0085450	no_peak_at_locus	turnover_candidate
DMEL_CRE_00251	dimm	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0053121|FBgn0085450	NA	uncertain
DMEL_CRE_00251	dkik	mapped	NW_024571435.1	25968445	25968916	471	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0053121|FBgn0085450	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00251	dmir	mapped	NC_046677.1	23213792	23214146	354	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0053121|FBgn0085450	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00251	dnas	unmapped	NA	NA	NA	NA	NA	0	0	0	no	yes	yes	dnas_PEAK_00222	FBgn0085450	0.0	NA	FBgn0053121|FBgn0085450	NA	uncertain
DMEL_CRE_00251	dobs	mapped	NW_024542824.1	1255533	1256051	518	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0053121|FBgn0085450	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00251	dper	mapped	NW_020825298.1	7584355	7584685	330	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0053121|FBgn0085450	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00251	dpha	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0053121|FBgn0085450	NA	uncertain
DMEL_CRE_00251	dpse	mapped	JAJJHU010006320.1	1922058	1922603	545	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0053121|FBgn0085450	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00251	druf	mapped	JAECXS010000096.1	9772244	9772744	500	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0053121|FBgn0085450	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00251	dsub	mapped	NC_048534.1	23022041	23022525	484	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0053121|FBgn0085450	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00251	dsul	unmapped	NA	NA	NA	NA	NA	0	0	0	no	yes	yes	dsul_PEAK_00250	FBgn0085450	0.0	NA	FBgn0053121|FBgn0085450	NA	uncertain
DMEL_CRE_00251	dsuz	mapped	NW_023496800.1	1089164	1089670	506	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0053121|FBgn0085450	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00251	dtei	mapped	NC_053029.1	11063824	11064368	544	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0053121|FBgn0085450	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00251	dtro	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0053121|FBgn0085450	NA	uncertain
DMEL_CRE_00251	dvir	unmapped	NA	NA	NA	NA	NA	0	0	0	no	yes	yes	dvir_PEAK_00319	FBgn0085450	0.0	NA	FBgn0053121|FBgn0085450	NA	uncertain
DMEL_CRE_00251	zdav	unmapped	NA	NA	NA	NA	NA	0	0	0	no	yes	no	NA	NA	NA	NA	FBgn0053121|FBgn0085450	NA	uncertain
DMEL_CRE_00251	zind	unmapped	NA	NA	NA	NA	NA	0	0	0	no	yes	yes	zind_PEAK_00624	FBgn0085450	1477.0	NA	FBgn0053121|FBgn0085450	NA	uncertain
DMEL_CRE_00251	ztub	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0053121|FBgn0085450	NA	uncertain
DMEL_CRE_00251	d_affinis	mapped	contig_95	13879683	13880212	529	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0053121|FBgn0085450	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00251	d_arizonae	unmapped	NA	NA	NA	NA	NA	0	0	0	no	yes	yes	d_arizonae_PEAK_00557	FBgn0085450	0.0	NA	FBgn0053121|FBgn0085450	NA	uncertain
DMEL_CRE_00251	d_bipectinata	mapped	NW_025063923.1	100431	100991	560	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0053121|FBgn0085450	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00251	d_buzzatii	unmapped	NA	NA	NA	NA	NA	0	0	0	no	yes	yes	d_buzzatii_PEAK_00046	FBgn0085450	0.0	NA	FBgn0053121|FBgn0085450	NA	uncertain
DMEL_CRE_00251	d_ezoana	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0053121|FBgn0085450	NA	uncertain
DMEL_CRE_00251	d_hydei	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0053121|FBgn0085450	NA	uncertain
DMEL_CRE_00251	d_littoralis	unmapped	NA	NA	NA	NA	NA	0	0	0	no	yes	yes	d_littoralis_PEAK_00485	FBgn0085450	0.0	NA	FBgn0053121|FBgn0085450	NA	uncertain
DMEL_CRE_00251	d_lutescens	mapped	contig_905	1011348	1011884	536	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0053121|FBgn0085450	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00251	d_mercatorum	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0053121|FBgn0085450	NA	uncertain
DMEL_CRE_00251	d_mojavensis	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0053121|FBgn0085450	NA	uncertain
DMEL_CRE_00251	d_novamexicana	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0053121|FBgn0085450	NA	uncertain
DMEL_CRE_00251	d_repleta	unmapped	NA	NA	NA	NA	NA	0	0	0	no	yes	yes	d_repleta_PEAK_00412	FBgn0085450	0.0	NA	FBgn0053121|FBgn0085450	NA	uncertain
DMEL_CRE_00251	d_serrata	mapped	contig_240	4282917	4283455	538	NA	0	0.000000	0.000000	no	yes	yes	d_serrata_PEAK_00104	FBgn0085450	0.0	NA	FBgn0053121|FBgn0085450	no_peak_at_locus	turnover_candidate
DMEL_CRE_00251	d_simulans	mapped	NC_052520.2	7884784	7885328	544	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0053121|FBgn0085450	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00252	dazt	mapped	VCKU01000091.1	10077749	10078344	595	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0261822|FBgn0266795	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00252	dbif	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0261822|FBgn0266795	NA	uncertain
DMEL_CRE_00252	dbir	mapped	contig_35	18362407	18362934	527	NA	0	0.000000	0.000000	no	yes	yes	dbir_PEAK_00171	FBgn0261822	0.0	NA	FBgn0261822|FBgn0266795	no_peak_at_locus	turnover_candidate
DMEL_CRE_00252	dbun	mapped	contig_72	2768651	2769193	542	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0261822|FBgn0266795	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00252	dequ	mapped	JAECWI010000703.1	8503152	8503679	527	NA	0	0.000000	0.000000	no	yes	yes	dequ_PEAK_00009	FBgn0261822	0.0	NA	FBgn0261822|FBgn0266795	no_peak_at_locus	turnover_candidate
DMEL_CRE_00252	dfor	mapped	contig_311	1319920	1320403	483	NA	0	0.000000	0.000000	no	yes	yes	dfor_PEAK_00206	FBgn0261822	0.0	NA	FBgn0261822|FBgn0266795	no_peak_at_locus	turnover_candidate
DMEL_CRE_00252	dfun	mapped	OY282425.1	20761289	20761824	535	NA	0	0.000000	0.000000	no	yes	yes	dfun_PEAK_00087	FBgn0261822	0.0	NA	FBgn0261822|FBgn0266795	no_peak_at_locus	turnover_candidate
DMEL_CRE_00252	dimm	mapped	JAECXZ010001264.1	7429788	7430293	505	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0261822|FBgn0266795	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00252	dkik	mapped	NW_024571435.1	12116518	12117049	531	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0261822|FBgn0266795	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00252	dmir	mapped	NC_046677.1	16452475	16453128	653	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0261822|FBgn0266795	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00252	dnas	mapped	CM042372.1	16324492	16325085	593	NA	0	0.000000	0.000000	no	yes	yes	dnas_PEAK_00363	FBgn0261822	0.0	NA	FBgn0261822|FBgn0266795	no_peak_at_locus	turnover_candidate
DMEL_CRE_00252	dobs	mapped	NW_024542724.1	1958716	1959365	649	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0261822|FBgn0266795	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00252	dper	mapped	NW_020825294.1	7118652	7119297	645	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0261822|FBgn0266795	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00252	dpha	mapped	OX596008.2	14737546	14738107	561	NA	0	0.000000	0.000000	no	yes	yes	dpha_PEAK_00040	FBgn0261822	0.0	NA	FBgn0261822|FBgn0266795	no_peak_at_locus	turnover_candidate
DMEL_CRE_00252	dpse	mapped	JAJJHU010008847.1	3161709	3162311	602	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0261822|FBgn0266795	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00252	druf	mapped	JAECXS010000096.1	2461031	2461604	573	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0261822|FBgn0266795	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00252	dsub	mapped	NC_048534.1	12632627	12633284	657	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0261822|FBgn0266795	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00252	dsul	mapped	JAJJHZ010005006.1	5842275	5842952	677	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0261822|FBgn0266795	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00252	dsuz	mapped	NW_023496800.1	1410539	1411173	634	NA	0	0.000000	0.000000	no	yes	yes	dsuz_PEAK_00146	FBgn0261822	0.0	NA	FBgn0261822|FBgn0266795	no_peak_at_locus	turnover_candidate
DMEL_CRE_00252	dtei	mapped	NC_053029.1	6950938	6951588	650	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0261822|FBgn0266795	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00252	dtro	mapped	JAECWH010000815.1	7920451	7920967	516	NA	0	0.000000	0.000000	no	yes	yes	dtro_PEAK_00334	FBgn0261822	0.0	NA	FBgn0261822|FBgn0266795	no_peak_at_locus	turnover_candidate
DMEL_CRE_00252	dvir	mapped	NW_022587572.1	10456841	10457401	560	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0261822|FBgn0266795	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00252	zdav	mapped	JAEIGL010000005.1	4249335	4250002	667	NA	0	0.000000	0.000000	no	yes	yes	zdav_PEAK_00244	FBgn0261822	0.0	NA	FBgn0261822|FBgn0266795	no_peak_at_locus	turnover_candidate
DMEL_CRE_00252	zind	mapped	JAEIHA010000905.1	13066255	13066925	670	NA	0	0.000000	0.000000	no	yes	yes	zind_PEAK_00205	FBgn0261822	0.0	NA	FBgn0261822|FBgn0266795	no_peak_at_locus	turnover_candidate
DMEL_CRE_00252	ztub	mapped	HRSCAF1232	4519817	4520498	681	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0261822|FBgn0266795	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00252	d_affinis	mapped	contig_95	4691128	4691728	600	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0261822|FBgn0266795	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00252	d_arizonae	unmapped	NA	NA	NA	NA	NA	0	0	0	no	no	no	NA	NA	NA	NA	FBgn0261822|FBgn0266795	NA	uncertain
DMEL_CRE_00252	d_bipectinata	mapped	NW_025063983.1	7842482	7843032	550	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0261822|FBgn0266795	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00252	d_buzzatii	mapped	contig_561	2446066	2446696	630	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0261822|FBgn0266795	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00252	d_ezoana	mapped	contig_92	5884867	5885400	533	NA	0	0.000000	0.000000	no	yes	yes	d_ezoana_PEAK_00218	FBgn0261822	0.0	NA	FBgn0261822|FBgn0266795	no_peak_at_locus	turnover_candidate
DMEL_CRE_00252	d_hydei	mapped	NW_022045827.1	498272	498834	562	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0261822|FBgn0266795	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00252	d_littoralis	mapped	JAEIGF010000612.1	113090	113748	658	NA	0	0.000000	0.000000	no	yes	yes	d_littoralis_PEAK_00066	FBgn0261822	0.0	NA	FBgn0261822|FBgn0266795	no_peak_at_locus	turnover_candidate
DMEL_CRE_00252	d_lutescens	mapped	contig_905	848851	849491	640	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0261822|FBgn0266795	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00252	d_mercatorum	mapped	contig_21	3713862	3714568	706	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0261822|FBgn0266795	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00252	d_mojavensis	mapped	NW_025318858.1	21291101	21291689	588	NA	0	0.000000	0.000000	no	yes	yes	d_mojavensis_PEAK_00506	FBgn0261822	2163.0	NA	FBgn0261822|FBgn0266795	no_peak_at_locus	turnover_candidate
DMEL_CRE_00252	d_novamexicana	mapped	NW_020824800.1	4090699	4091345	646	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0261822|FBgn0266795	no_peak_at_locus	no_detected_CRE
DMEL_CRE_00252	d_repleta	mapped	JAEIGN010000396.1	4376389	4377058	669	NA	0	0.000000	0.000000	no	yes	yes	d_repleta_PEAK_00202	FBgn0261822	0.0	NA	FBgn0261822|FBgn0266795	no_peak_at_locus	turnover_candidate
DMEL_CRE_00252	d_serrata	mapped	contig_275	3939370	3939913	543	NA	0	0.000000	0.000000	no	no	no	NA	NA	NA	NA	FBgn0261822|FBgn0266795	no_peak_at_locus	no_detected_CRE
